date,Labour force,Participation rate,Part-time employment,Full-time employment,Employment,Year-ended employment growth,Year-ended employment trend growth,Employment to population ratio,Unemployment,Unemployment rate,Unemployment rate trend,Hours worked,Hours worked trend,Year-ended hours worked trend growth,Average hours worked trend,Job vacancies,Private sector job vacancies,Vacancies to labour force ratio
1994-05-31,8703.42712,62.6913467,1871.4356169,5981.8944152,7853.3300321,3.15453074806096,3.2391302763048,56.5680425,850.0970879,9.7673833,9.8954256,1174205.928622,1170799.2099554,3.57612712957205,34.2393719589469,69.5,58.5,0.798536013937461
1994-06-30,8732.7962838,62.8573826,1859.0945789,6016.3204933,7875.4150722,3.26824482278982,3.48959793736825,56.6860788,857.3812116,9.8179459,9.7518915,1172605.462162,1176235.9655556,4.0200897594489,34.2833932006602,,,
1994-07-31,8795.5824902,63.2407785,1923.9880158,6024.2761751,7948.2641909,4.19702314015848,3.65004358803676,57.1485078,847.3182993,9.6334529,9.6135964,1182660.61477,1181242.18502,4.33464560565242,34.3198983957701,,,
1994-08-31,8759.9784178,62.916678,1905.4353137,6027.1725785,7932.6078923,3.67100912207878,3.7118197540028,56.9742655,827.3705256,9.4448923,9.4775089,1189246.339388,1185366.1674307,4.44335668326967,34.3385240790568,82.2,70.5,0.938358476237478
1994-09-30,8805.0404594,63.172019,1897.2453924,6084.1249942,7981.3703866,4.05582942484586,3.69046570581122,57.2625741,823.6700728,9.3545291,9.3443311,1190026.443982,1188407.5858508,4.35617407899669,34.3344488624276,,,
1994-10-31,8776.4173984,62.9192904,1933.0745866,6045.3295884,7978.404175,3.35777331701657,3.62536364411512,57.1982287,798.0132233,9.0926991,9.2178112,1189057.903444,1190699.2927766,4.15929099938683,34.3133571962772,,,
1994-11-30,8794.1633783,62.9991312,1916.8618799,6073.2196291,7990.081509,3.36833401839267,3.58907217993585,57.2388949,804.0818693,9.1433583,9.0945378,1191180.865092,1193072.3321406,3.9890313053163,34.2881580503913,85.6,74.6,0.973372864680021
1994-12-31,8822.7207004,63.15623,1963.8241106,6070.4257666,8034.2498771,3.72742064389078,3.61495718857716,57.5120703,788.4708232,8.9368218,8.9745678,1195708.59758,1196384.6738144,3.93195836820353,34.2760016970654,,,
1995-01-31,8832.477099,63.1445495,1964.6339107,6085.707377,8050.3412877,3.6582499124842,3.70663831051627,57.5529569,782.1358113,8.855226,8.8562577,1200034.805108,1200941.5121985,4.0146154647034,34.2833828085708,,,
1995-02-28,8882.7079263,63.4218745,1957.3481565,6141.5971814,8098.9453379,3.96934077700906,3.82012137691736,57.8258679,783.7625884,8.8234646,8.7368852,1204759.905627,1206434.7208594,4.1925115632946,34.3085593864378,72.7,61.8,0.818444111899134
1995-03-31,8866.2912525,63.2232491,1979.2621411,6122.9909029,8102.253044,3.7574365838145,3.9140205400812,57.7750885,764.0382084,8.6173371,8.6185463,1207033.587056,1211932.1845795,4.34523339206012,34.3330867734636,,,
1995-04-30,8895.4267086,63.3607005,1980.3039056,6179.6979032,8160.0018088,4.45889917522295,3.95949267603162,58.1223867,735.4248998,8.2674494,8.5077705,1225057.805758,1216506.19161,4.3552000951883,34.3377995551299,,,
1995-05-31,8922.2304389,63.4812575,1974.4773389,6191.6027872,8166.0801261,3.98238826996513,3.93011029580257,58.101283,756.1503127,8.4749023,8.4177246,1218152.218523,1219792.7115619,4.18462031660973,34.323219298711,77.3,67.2,0.86637529179901
1995-06-30,8948.4680995,63.5975248,1989.08463,6211.9705009,8201.0551308,4.13489391498234,3.85671150934945,58.2855972,747.4129687,8.3524125,8.3617102,1223887.010517,1222134.2205505,3.90212987350884,34.2983859306858,,,
1995-07-31,8963.1257705,63.626922,2002.0579552,6205.6497571,8207.7077123,3.264153218473,3.75462927645864,58.2644037,755.4180583,8.4280649,8.3327956,1224976.791439,1223823.2865636,3.60477318568495,34.2703290816565,,,
1995-08-31,8984.2856205,63.7023624,2000.0164913,6236.7600363,8236.7765277,3.83440905600856,3.64621644841363,58.4022087,747.5090928,8.320184,8.3245188,1223002.16911,1225301.1285775,3.3689978880838,34.2466801455758,74.6,65.3,0.830338695263434
1995-09-30,8975.0188841,63.5621371,1983.2375268,6241.1814472,8224.4189739,3.0451987005647,3.55436029335638,58.2463004,750.5999102,8.3632126,8.3246553,1227436.384533,1226914.4106168,3.24020354838381,34.2302871577491,,,
1995-10-31,8984.6527006,63.5528057,1999.4911647,6214.7152369,8214.2064016,2.95550615671838,3.47305447869293,58.1030654,770.446299,8.5751372,8.3224648,1229721.176691,1228644.5991196,3.18680850599273,34.2184333500958,,,
1995-11-30,9053.3106688,63.9604906,2035.3150904,6252.7772999,8288.0923903,3.72976021539106,3.357366467505,58.5543206,765.2182784,8.4523586,8.3240763,1232939.757707,1230486.0862351,3.1359166654525,34.2146934675317,72.5,61.3,0.800812019517383
1995-12-31,9024.5390673,63.6797025,2035.3272202,6254.1585853,8289.4858055,3.17684827213924,3.17228011154742,58.4929586,735.0532618,8.1450505,8.3347848,1228392.225351,1232030.7194714,2.97948029903714,34.2119495437772,,,
1996-01-31,9056.9635639,63.8275422,2007.090955,6284.4059654,8291.4969203,2.99559514288492,2.9076412313214,58.4330351,765.4666436,8.4516918,8.3524942,1240594.673896,1233167.8317077,2.68342123091447,34.2086845644432,,,
1996-02-29,9046.0828611,63.6702162,2037.6070683,6255.1982625,8292.8053308,2.39364491068743,2.58341824520496,58.3683255,753.2775303,8.3271129,8.3775937,1233917.724788,1233733.4037242,2.26275673211345,34.2013155964273,81.0,69.5,0.895415189576878
1996-03-31,9026.4475797,63.4517338,2031.7373248,6234.5652422,8266.3025669,2.02473956329325,2.23475313734656,58.1082674,760.1450128,8.4213087,8.4092804,1234090.468538,1233670.1885175,1.7936650428623,34.1849579292307,,,
1996-04-30,9074.6423803,63.722631,2034.0173175,6262.1664884,8296.1838059,1.66889665334555,1.88643661004757,58.2562526,778.4585744,8.578394,8.4440919,1237771.32642,1233075.3319971,1.36202680277124,34.1610627936322,,,
1996-05-31,9064.262961,63.5820736,2038.9369334,6262.6080208,8301.5449542,1.6588721394863,1.58120984857524,58.2319208,762.7180069,8.4145618,8.4806888,1225033.51186,1232226.64619,1.01934816549105,34.1333721626827,76.7,66.5,0.846180217078987
1996-06-30,9052.5328391,63.4323548,2049.1550736,6256.1493419,8305.3044155,1.27116917320165,1.31627089835136,58.1964214,747.2284236,8.2543575,8.5151911,1229491.590246,1231551.7432769,0.77058006952442,34.1136543522337,,,
1996-07-31,9085.9896757,63.5925141,2038.0161643,6269.4309257,8307.4470901,1.2151916381054,1.08317104132,58.1435226,778.5425856,8.5686052,8.5465935,1231972.070774,1231207.1426095,0.6033433198214,34.1076526069391,,,
1996-08-31,9095.964636,63.5881474,2054.6940391,6247.8991336,8302.5931727,0.79905828182496,0.88342788996854,58.0418394,793.3714633,8.7222356,8.5702113,1233364.907198,1231229.7078748,0.48384671808657,34.1110351851313,77.5,69.5,0.852026179755257
1996-09-30,9073.9065644,63.3601102,2045.1000102,6250.5630682,8295.6630784,0.86625091360366,0.7075408648819,57.9258915,778.243486,8.5767192,8.5835376,1230929.829938,1231468.1926681,0.37115727159898,34.1159510624146,,,
1996-10-31,9098.7678309,63.4688884,2050.2275608,6251.530312,8301.7578728,1.06585428852806,0.57045003159175,57.9093075,797.0099582,8.7595373,8.5914559,1235525.86195,1231979.2424734,0.27140829465164,34.1166863683415,,,
1996-11-30,9068.9386187,63.1963597,2053.9236123,6246.7792555,8300.7028678,0.15215174863108,0.48293886934136,57.8429545,768.2357509,8.4710657,8.594994,1231216.455837,1232851.7216396,0.19225210516098,34.1157138930546,82.5,74.0,0.909698515655254
1996-12-31,9110.6452598,63.4223496,2065.5478096,6258.7626347,8324.3104443,0.42010613947723,0.44327862088598,57.9484013,786.3348154,8.6309454,8.6002833,1229795.724052,1234017.7587788,0.1612816365693,34.1158986508613,,,
1997-01-31,9114.224046,63.3629702,2090.9074817,6242.3792484,8333.2867301,0.50400802414443,0.4294774641231,57.9338182,780.9373159,8.5683357,8.6087989,1236442.297349,1235590.1146134,0.1964276754078,34.1293022265951,,,
1997-02-28,9129.4182338,63.3843838,2096.1576048,6238.7205915,8334.8781963,0.5073417718337,0.42800540130898,57.8679939,794.5400375,8.7030741,8.6114391,1239667.884409,1237120.3580085,0.2745288628869,34.1490483079728,81.3,71.8,0.890527719488211
1997-03-31,9121.8185828,63.2477044,2103.2114453,6234.8114243,8338.0228696,0.86762252070451,0.40910813405821,57.8131215,783.7957132,8.5925378,8.6072427,1239621.138521,1238091.4849474,0.35838560995083,34.1676891038731,,,
1997-04-30,9111.6564252,63.1289983,2104.3592858,6226.5667497,8330.9260355,0.41877362426919,0.38545788422586,57.7198032,780.7303897,8.5684792,8.5910703,1239234.643986,1238305.0338517,0.42411860158857,34.1742189939556,,,
1997-05-31,9113.9391302,63.0966259,2099.3657891,6235.5391115,8334.9049006,0.40185226465734,0.36809620485567,57.7033014,779.0342296,8.5477225,8.5537302,1236086.574138,1237816.2094067,0.45361486330318,34.1624555099416,82.8,72.8,0.908498496831446
1997-06-30,9093.7922287,62.9091435,2115.3555349,6220.8172937,8336.1728285,0.37167106051395,0.4013603477606,57.668075,757.6194001,8.3311712,8.4895098,1239609.979934,1237117.0100054,0.45189061351918,34.1308231636366,,,
1997-07-31,9131.4034676,63.1077618,2106.1346104,6240.899362,8347.0339725,0.47652283512194,0.5226708511866,57.6869299,784.3694951,8.5898022,8.4054415,1234965.068635,1237172.4432064,0.48450828381783,34.0947039299951,,,
1997-08-31,9104.3490875,62.8595199,2111.1472076,6222.4925829,8333.6397905,0.37393880627663,0.71445879741454,57.538281,770.7092971,8.4652872,8.3056499,1234840.272649,1238585.9403038,0.59747034870505,34.0714123033938,84.9,74.0,0.932521360769933
1997-09-30,9132.7199582,62.9940635,2129.6042567,6266.2729895,8395.8772461,1.20803083192873,0.94425810758663,57.9116,736.8427121,8.0681628,8.1965497,1242215.311379,1241202.3549356,0.79045178149588,34.0639694124191,,,
1997-10-31,9121.7090124,62.8597626,2132.1706624,6256.7648207,8388.9354832,1.05011025057271,1.14871262171097,57.8100543,732.7735292,8.0332921,8.0880189,1242547.756708,1244314.8309452,1.00128216828024,34.0669592051333,,,
1997-11-30,9180.5371996,63.2065375,2158.4147515,6288.8420523,8447.2568038,1.76556055955828,1.29540113133215,58.1580187,733.2803958,7.9873365,7.9950091,1249132.310669,1247200.8300709,1.16389572074547,34.0714236201216,90.4,79.7,0.984691832673351
1997-12-31,9157.1887536,62.9874254,2162.0141352,6270.774075,8432.7882102,1.30314416582433,1.3814989426344,58.0046598,724.4005434,7.9107307,7.9222429,1252126.521262,1249294.7801322,1.23799039719805,34.067606575456,,,
1998-01-31,9159.5742342,62.9150793,2147.0196738,6292.0431581,8439.0628319,1.26932032013172,1.43189447618195,57.9660466,720.5114024,7.8662106,7.8717104,1250888.048463,1250499.2633655,1.2066419580222,34.0535103732606,,,
1998-02-28,9165.6662514,62.8683688,2163.967941,6289.2736866,8453.2416275,1.42009791159927,1.48074454502232,57.9817656,712.4246239,7.7727533,7.8451144,1248377.174042,1251063.6367572,1.12707536162007,34.0300359171671,98.3,88.8,1.07248068284163
1998-03-31,9180.0298495,62.8784371,2160.9985266,6295.3046949,8456.3032215,1.41856593283336,1.57803184727041,57.9212855,723.726628,7.8837067,7.8278986,1248552.948698,1251492.3351894,1.08237964681337,34.0009671268778,,,
1998-04-30,9187.2698122,62.87892,2175.4832642,6313.1932842,8488.6765484,1.89355315636928,1.72959125479009,58.097653,698.5932637,7.6039267,7.8153386,1252539.857421,1251888.3264489,1.09692621978204,33.9616866010746,,,
1998-05-31,9201.1672972,62.9249187,2205.5949271,6281.0864935,8486.6814207,1.8209748270682,1.91283306932,58.0386946,714.4858765,7.7651656,7.8003781,1249130.842672,1252235.4203506,1.16489110696096,33.9117360152169,104.0,94.3,1.1302913710921
1998-06-30,9229.5298402,63.0697052,2202.7799671,6303.8617906,8506.6417577,2.0449303620145,2.0754345531545,58.129872,722.8880825,7.8323392,7.7763177,1255140.369421,1252689.7073125,1.25878936116415,33.8577626299512,,,
1998-07-31,9257.1797939,63.192167,2189.0838403,6329.8329305,8518.9167708,2.05920808356936,2.16128569119096,58.1525717,738.2630231,7.9750317,7.7338509,1253413.820215,1253345.7691853,1.30728146005124,33.8096936032487,,,
1998-08-31,9248.4461991,63.0662765,2194.5203564,6336.6573306,8531.177687,2.3703675880638,2.1677151039267,58.1751355,717.2685121,7.755557,7.6673377,1249827.569721,1254171.4213887,1.25832859697061,33.7681454388063,89.8,79.1,0.970973913528726
1998-09-30,9283.7336764,63.2405117,2218.0134655,6356.9975918,8575.0110574,2.13359254845238,2.10580565944989,58.4127147,708.722619,7.6340257,7.5795135,1252503.494638,1255122.6636574,1.12151807208924,33.7355968771619,,,
1998-10-31,9262.9224463,63.032781,2233.7029102,6351.7473712,8585.4502814,2.34254749715919,2.00494559752111,58.4226857,677.4721648,7.3138059,7.4805876,1259737.736104,1256345.8688732,0.96688053769003,33.720272876952,,,
1998-11-30,9271.7701185,63.0270677,2235.7885223,6328.8806044,8564.6691267,1.38994617574764,1.8955584186479,58.2203801,707.1009919,7.6263861,7.3786738,1260265.707601,1258045.9574441,0.86955742104369,33.7283535671521,102.0,90.6,1.10011355648776
1998-12-31,9250.5921755,62.817503,2238.4914426,6347.5373423,8586.0287849,1.8171993755831,1.79770550492262,58.3046878,664.5633905,7.1840092,7.2846359,1260935.539146,1260155.6449093,0.86935965392816,33.7569264765209,,,
1999-01-31,9244.6647543,62.6899313,2221.9711238,6364.5732052,8586.544329,1.7476051551899,1.72892796463413,58.2270843,658.1204254,7.1189215,7.2029366,1257327.047635,1262547.8657006,0.96350335326656,33.7972863525748,,,
1999-02-28,9252.6110071,62.6566593,2232.5591016,6361.6904693,8594.249571,1.66809313768195,1.69252082904816,58.1983795,658.3614362,7.1154125,7.1250704,1263937.81167,1264978.8985633,1.11227449965448,33.8358642782984,87.2,75.0,0.942436680122908
1999-03-31,9271.1482586,62.6951043,2241.2973321,6379.6744679,8620.9718,1.94728800738049,1.67883145981977,58.2983586,650.1764585,7.0129011,7.0449206,1271527.600461,1267266.4517032,1.26042454038784,33.8610536393897,,,
1999-04-30,9269.7756822,62.6308857,2241.7603716,6381.0146888,8622.7750605,1.5797340296265,1.66871065357077,58.2594507,647.0006217,6.9796794,6.9698154,1272005.00572,1269233.9468853,1.38555652848067,33.8671010437847,,,
1999-05-31,9261.3575901,62.519227,2249.3522703,6361.3723899,8610.7246602,1.46162243344545,1.66413954983793,58.127099,650.6329298,7.0252436,6.9092151,1269974.600531,1271155.9134391,1.51093738294055,33.8606329275029,100.2,87.4,1.08191481675548
1999-06-30,9279.3422954,62.5858326,2257.3600884,6404.5976226,8661.957711,1.82581984435175,1.6644906268716,58.4217952,617.3845844,6.6533227,6.8680778,1262829.877319,1273379.5955822,1.65163712521337,33.8534819730038,,,
1999-07-31,9300.9109077,62.6612757,2256.1633619,6423.8614115,8680.0247734,1.89117944140766,1.69093547097037,58.4782965,620.8861342,6.6755411,6.8387936,1274345.177943,1276662.0680019,1.86032453213258,33.8660112310797,,,
1999-08-31,9332.6435209,62.8049545,2250.1570895,6437.9750839,8688.1321734,1.83977514193816,1.73996085541142,58.4676511,644.5113475,6.9059891,6.8191424,1286689.269044,1281559.168954,2.1837323908222,33.9154360571961,106.9,92.3,1.14544180071383
1999-09-30,9360.7522286,62.9239487,2256.8550414,6444.7598493,8701.6148906,1.4764276378483,1.81736746655274,58.493159,659.137338,7.0414997,6.7962314,1285031.953309,1287739.155169,2.59866963254063,33.9944691655235,,,
1999-10-31,9376.930397,62.9624971,2273.1785607,6468.3215809,8741.5001416,1.8176083383544,1.92408030975153,58.6958262,635.4302555,6.7765274,6.7633043,1299063.336303,1293902.1931982,2.98933002889434,34.0726970646653,,,
1999-11-30,9353.8157841,62.7374131,2278.008392,6473.3774244,8751.3858165,2.18008059666799,2.05845164676026,58.696827,602.4299676,6.4404729,6.719345,1299396.926038,1298557.9360791,3.2202304212563,34.1122990870061,109.6,94.2,1.1717143305976
1999-12-31,9415.1615663,63.0786923,2297.109525,6488.6730523,8785.7825772,2.3264980505458,2.21572459529777,58.8620463,629.3789891,6.6847391,6.6660215,1305950.773222,1301204.7672754,3.25746446734003,34.1009629386936,,,
2000-01-31,9374.1501344,62.7119824,2283.5384672,6456.2752031,8739.8136703,1.7849944684074,2.38191887505597,58.4683447,634.3364641,6.766869,6.6069742,1321711.026387,1302115.921066,3.13398457518623,34.0455506955617,,,
2000-02-29,9411.9782706,62.8730181,2313.1587779,6475.8155986,8788.9743764,2.26575693190327,2.56347957670167,58.7112857,623.0038942,6.6192662,6.5404069,1297692.62035,1302412.5551622,2.95923170271182,33.9664235697615,118.1,100.3,1.25478402738037
2000-03-31,9458.0046894,63.0882524,2315.593309,6521.4699977,8837.0633067,2.50657944038282,2.75437189282668,58.9463527,620.9413827,6.5652471,6.4608867,1299891.838214,1302846.3615313,2.80761080515317,33.8785976682498,,,
2000-04-30,9478.3716251,63.1656718,2339.1457296,6534.8399284,8873.985658,2.91333817404988,2.9596653990932,59.1379287,604.3859672,6.3764747,6.3612953,1294841.57961,1303902.4738741,2.73145286366445,33.7920338126815,,,
2000-05-31,9477.8486483,63.103875,2344.569622,6525.3117758,8869.8813978,3.00969718376736,3.15822885870567,59.0560061,607.9672505,6.4146124,6.2449355,1309685.821073,1305634.7548114,2.71240065894183,33.7142943834241,115.9,96.7,1.22285134845225
2000-06-30,9490.5137623,63.1299055,2320.9379857,6589.2284826,8910.1664683,2.8655041456136,3.29821666936005,59.2694959,580.347294,6.1150251,6.135772,1333164.428895,1307632.3862997,2.68991201338038,33.6541248943505,,,
2000-07-31,9561.2737211,63.5281838,2367.4944512,6624.4709288,8991.96538,3.59377553340565,3.32430874873695,59.7455157,569.3083411,5.9543149,6.0601012,1336742.832103,1309159.1856554,2.54547530376312,33.6107374962342,,,
2000-08-31,9568.0195395,63.5007093,2384.8374372,6604.1688049,8989.0062421,3.46304663298254,3.20119427370305,59.6579334,579.0132974,6.051548,6.0263619,1321495.026271,1309365.0921233,2.169694840699,33.5764501248212,114.4,99.5,1.19564973219085
2000-09-30,9555.4176141,63.3450367,2356.7183382,6628.8889579,8985.6072961,3.26367472096227,2.94086251349335,59.5676345,569.810318,5.9632173,6.0339965,1323579.675577,1308303.4674004,1.59693150191595,33.5506588047188,,,
2000-10-31,9533.4050419,63.1270892,2371.8159866,6588.6365437,8960.4525303,2.50474615515963,2.5935235882514,59.3331852,572.9525116,6.0099462,6.073418,1309533.619663,1306566.0269143,0.97873191518425,33.5364029052038,,,
2000-11-30,9497.6372004,62.818663,2329.3454266,6573.5360575,8902.8814841,1.73110488757526,2.22657594618798,58.8848678,594.7557163,6.262144,6.1333122,1302408.783157,1304624.8432496,0.4672034263499,33.5252086846653,114.8,98.6,1.20872168074777
2000-12-31,9540.1013191,63.0277823,2376.3925335,6568.0127062,8944.4052397,1.80544716541975,1.91162510124934,59.0922473,595.6960794,6.2441274,6.2087677,1297697.516066,1303201.0670725,0.1534193423899,33.5126442914157,,,
2001-01-31,9543.6607946,62.9407679,2410.3333618,6547.5633158,8957.8966776,2.49528211386358,1.6911601546877,59.0776336,585.7641171,6.1377298,6.2977389,1304959.342784,1302580.0882839,0.03564715017998,33.491295519041,,,
2001-02-28,9576.7911602,63.0487501,2397.8465856,6556.2604655,8954.1070511,1.8788617150075,1.53035497286567,58.9493128,622.6841091,6.502012,6.397898,1305172.425924,1302929.3332326,0.03967852339504,33.4677259369036,99.7,85.6,1.04105851670172
2001-03-31,9582.9479646,62.9790726,2387.1812678,6576.8148523,8963.9961201,1.43636872334914,1.38831989233628,58.9113251,618.9518444,6.4588877,6.5060682,1300868.35248,1303829.592083,0.075467881765,33.4399121755685,,,
2001-04-30,9670.8411229,63.4922209,2456.7747865,6558.1429141,9014.9177006,1.58814818990551,1.22854452158792,59.1858701,655.9234223,6.7824858,6.7437888,1303208.474975,1304909.5304365,0.07723404031958,33.407704245406,,,
2001-05-31,9674.7436979,63.4534499,2454.6535826,6553.1989535,9007.8525361,1.55550150122887,1.02377249654493,59.0795309,666.8911619,6.8931145,6.8238723,1311152.199444,1305305.3623409,-0.02522853112528,33.3642151042465,94.0,78.9,0.971601966266079
2001-06-30,9675.6373565,63.3950553,2484.5266036,6520.3087624,9004.835366,1.06248180701007,0.8248231344597,58.9999413,670.8019905,6.9328972,6.8827542,1301789.213084,1304967.8008544,-0.20377175368378,33.3107921737455,,,
2001-07-31,9691.2236618,63.4249069,2531.9557445,6492.498674,9024.4544185,0.361311872622,0.69637248335275,59.0611879,666.7692433,6.8801347,6.9177945,1306252.439762,1304477.9094941,-0.3575788347661,33.2589464613291,,,
2001-08-31,9715.5193355,63.5116539,2536.0921093,6510.8916521,9046.9837614,0.64498252352372,0.68560320886584,59.1413472,668.535574,6.88111,6.9427382,1302184.555499,1304371.9118427,-0.38134362299997,33.2206466539747,90.2,74.7,0.928411512397633
2001-09-30,9689.5379045,63.26988,2519.8018613,6506.7831047,9026.584966,0.45603673240633,0.80544524650716,58.9409891,662.9529385,6.8419459,6.9628922,1306655.525265,1304833.5231682,-0.26522472183728,33.1943121538753,,,
2001-10-31,9747.1581135,63.5660733,2519.1707455,6526.8094877,9045.9802332,0.95450204786853,1.02837916189416,58.9933431,701.1778803,7.1936648,6.96668,1303716.308358,1306040.479019,-0.0402236002218,33.1816798751678,,,
2001-11-30,9749.7525096,63.5031266,2548.7848279,6529.8845021,9078.6693299,1.97450506461245,1.291527738789,59.1321562,671.0831796,6.8830791,6.9390026,1308456.011036,1307875.4188633,0.24915788094326,33.1802077967233,88.5,73.5,0.907715348803565
2001-12-31,9732.7854554,63.3130839,2526.325278,6538.6413575,9064.9666355,1.34789728963627,1.50388148823712,58.9688322,667.8188199,6.8615385,6.869324,1313265.908082,1310210.9510072,0.53789734460905,33.1937137980994,,,
2002-01-31,9758.0544696,63.3876575,2546.0976181,6537.1247709,9083.222389,1.39905287938171,1.62054961280245,59.0039943,674.8320806,6.9156417,6.7629269,1297628.307089,1312630.5723783,0.77158281358662,33.2114997684106,,,
2002-02-28,9765.2096659,63.3445165,2584.5943978,6542.3130858,9126.9074836,1.92984550568638,1.65412853588813,59.204007,638.3021823,6.5364923,6.6363768,1319172.459632,1314907.2596183,0.91930744670414,33.2257997979492,90.5,74.6,0.926759415274256
2002-03-31,9759.9717759,63.2212238,2565.9396414,6566.4261792,9132.3658207,1.87828841449924,1.6321735835215,59.1558415,627.6059552,6.4304075,6.512526,1330426.754077,1316586.3811315,0.97840922816606,33.2248048738572,,,
2002-04-30,9737.5446394,63.0194323,2574.8982641,6544.7455607,9119.6438248,1.16169806179183,1.58915843276048,59.0205024,617.9008146,6.3455505,6.4144414,1316666.930752,1317830.6922302,0.99019598618286,33.2107347992754,,,
2002-05-31,9756.7589107,63.0872558,2545.1156539,6589.881932,9134.9975859,1.41149124378372,1.58668907326727,59.0669437,621.7613248,6.3726216,6.3531421,1323678.107039,1318765.5067792,1.03118740079031,33.1817711496264,96.2,80.5,0.985983161831536
2002-06-30,9797.585954,63.2945812,2616.3134472,6544.8325216,9161.1459688,1.73585186676695,1.63300432119151,59.1830375,636.4399852,6.4958857,6.3178333,1316406.881761,1320037.8454142,1.15482118025696,33.1540649438948,,,
2002-07-31,9770.9003372,63.0537732,2594.2006024,6572.8676407,9167.0682431,1.58030411575514,1.71766884033502,59.1571116,603.8320941,6.1799023,6.3028627,1319750.407506,1322089.097216,1.35005641672614,33.1387470696726,,,
2002-08-31,9849.5738353,63.4926643,2609.9270184,6614.2854832,9224.2125016,1.95898152217502,1.85536014676442,59.4614384,625.3613337,6.3491207,6.2916754,1330384.223261,1325355.4110951,1.6087052367416,33.1401988935473,103.0,87.8,1.04573052319134
2002-09-30,9847.2177728,63.4088273,2634.5761824,6591.0599215,9225.6361038,2.20516550334102,2.04489865505018,59.4062993,621.581669,6.3122568,6.2659977,1332610.768281,1329910.6811473,1.92186647061392,33.1542908613954,,,
2002-10-31,9837.5740207,63.2714168,2641.2713992,6593.4215638,9234.692963,2.08615014553533,2.27596549524556,59.3939224,602.8810577,6.1283509,6.2276691,1325118.04383,1335262.270827,2.2374338527355,33.1691789457398,,,
2002-11-30,9893.4046716,63.5549301,2658.6551409,6625.0448778,9283.7000187,2.25837819783505,2.52353139531998,59.638206,609.7046529,6.1627384,6.1798514,1344141.997539,1340509.4244452,2.49519221106418,33.1710362435237,97.6,83.3,0.986515797541068
2002-12-31,9942.3064795,63.7933211,2661.871403,6665.7760636,9327.6474666,2.89775838855595,2.76031369311998,59.8494536,614.6590128,6.1822577,6.1313724,1343807.649383,1344824.1017001001,2.6417998312632,33.1554313613279,,,
2003-01-31,9986.1035573,63.9766772,2692.1555455,6686.5493509,9378.7048964,3.25305816312322,2.92903721732167,60.0853349,607.3986609,6.082439,6.090014,1350848.045114,1347613.298004,2.66508539126256,33.1263320038319,,,
2003-02-28,10001.6430598,63.9787125,2695.6814977,6710.3646548,9406.0461525,3.05841457691534,2.97575151616063,60.1687862,595.5969073,5.9549906,6.0702666,1349212.593593,1349145.5937529,2.60385923677529,33.1058063214333,109.7,95.1,1.09681978595019
2003-03-31,9971.2475257,63.6873541,2694.2817211,6665.5991875,9359.8809086,2.49130501741728,2.90473708241556,59.7824944,611.3666171,6.1312952,6.0717546,1349242.579683,1349657.1116503,2.5118542157772,33.097954964393,,,
2003-04-30,9958.4513774,63.5476512,2700.9689635,6657.0292813,9357.9982448,2.61363738079132,2.74434551926208,59.7159926,600.4531326,6.0295834,6.0817618,1347791.800059,1349394.1162258,2.39510463534465,33.0978473569716,,,
2003-05-31,9981.1416446,63.6344574,2695.932187,6679.4353933,9375.3675803,2.63130878951752,2.54506338633937,59.7723638,605.7740642,6.0691861,6.0808076,1342993.190635,1348654.7170409,2.26645374845282,33.0916179921838,104.6,90.1,1.04797631097231
2003-06-30,9954.9138449,63.4095017,2713.9808383,6638.1886922,9352.1695305,2.0851491980432,2.36302207309527,59.5702202,602.7443145,6.0547416,6.0540452,1348533.164625,1348014.4813805,2.11938135436724,33.0751528519294,,,
2003-07-31,9953.0909842,63.3304231,2678.9209046,6664.2345775,9343.1554821,1.92086754816667,2.22493543075808,59.4494706,609.9355021,6.1281013,5.9978612,1350259.404173,1347898.4253104,1.95216253947998,33.050320974675,,,
2003-08-31,9981.0242284,63.4406501,2694.1238709,6706.2213,9400.3451708,1.90946022947158,2.11148043315608,59.7497807,580.6790576,5.8178304,5.9155757,1345681.0167,1348695.2824318,1.76102735472403,33.0264596286495,104.1,90.5,1.04297913338186
2003-09-30,9984.9747701,63.3983639,2690.0951265,6718.195774,9408.2909004,1.97986127509153,1.9753311130818,59.7367809,576.6838697,5.7755165,5.8299342,1347448.896665,1350294.7698619,1.53274118356692,33.0103957144487,,,
2003-10-31,10011.0669935,63.491981,2681.6618391,6750.4124539,9432.0742929,2.13738919843718,1.79598517676955,59.8199055,578.9927006,5.7835264,5.751797,1352275.151633,1352519.9393093,1.29245533700366,33.0051089057406,,,
2003-11-30,9993.8939232,63.3113166,2664.1857512,6763.8739519,9428.0597031,1.55498006300525,1.580052257847,59.7267569,565.8342201,5.6617993,5.6859126,1358308.13298,1355188.0909425,1.09500658702009,33.0126442446112,107.5,94.0,1.07565680430575
2003-12-31,10029.9532596,63.4678907,2684.2295532,6775.8794769,9460.1090301,1.4200961600909,1.36383735752263,59.8620104,569.8442295,5.6814246,5.6322102,1360243.855274,1357828.6338891,0.9670061811474,33.0256305450473,,,
